,zloc_pred,filename,xmin,ymin,xmax,ymax,angle,xloc,yloc,zloc
297,21.8868885,000599.txt,137.06,195.66,296.82,251.05,0.45,-11.72,2.24,21.61
298,56.26745605,000600.txt,531.17,177.28,556.28,199.05,-1.5,-4.98,1.02,56.23
299,30.46546745,000601.txt,191.53,162.18,267.43,220.21,2.06,-18.9,2.26,35.92
300,39.63393021,000603.txt,386.94,180.98,444.74,211.53,1.96,-9.95,1.54,37.46
301,19.63836479,000603.txt,701.98,174.7,793.54,240.71,-1.75,3.5,1.37,18.06
302,8.566822052,000612.txt,0,187.46,253.78,348.22,0.63,-6.27,1.67,7.56
303,10.56664085,000612.txt,0,179.85,306.55,301.34,-2.57,-6.62,1.63,9.98
304,15.29783344,000612.txt,702.66,190.76,818.27,269.08,-1.82,2.98,1.8,15.14
305,13.55623627,000618.txt,878.36,146.55,955.44,252.09,-1.98,5.64,1.38,13.48
306,3.319904327,000620.txt,1147.29,201.01,1241,374,-1.71,5.97,1.7,6.67
307,8.722425461,000621.txt,195.63,187.23,436.96,361.63,1.92,-3.47,1.91,9.18
308,28.66282272,000623.txt,442.93,184.32,507.01,225.6,1.79,-5.29,1.95,28.5
309,12.60077953,000625.txt,281.47,138.34,321.06,259.81,-1.6,-5.01,1.25,11.6
310,14.42472172,000626.txt,752.11,171.69,911.06,266.25,-1.84,3.75,1.43,13.13
311,36.51668549,000628.txt,1022.43,141.82,1144.04,174.98,-0.59,23.78,0.07,36.41
312,43.91369629,000629.txt,442.38,183.65,467.82,212.04,1.7,-9.16,2.26,42.64
313,33.53133011,000632.txt,564.18,171.16,659.68,208.96,2.52,0.09,1.53,32.33
314,7.520025253,000637.txt,802.42,176.8,1122.02,360.3,-1.98,3.42,1.47,7.64
315,21.85260201,000640.txt,467.44,175.52,547.77,234.95,-1.41,-2.39,1.27,18.85
316,26.97058678,000651.txt,583.23,179.47,637.6,223.67,-1.57,-0.03,1.6,24.26
317,23.63386154,000652.txt,568.48,175.9,624.57,230.19,-1.55,-0.44,1.73,23.22
318,31.45833969,000658.txt,401.46,180.6,462.4,219.44,1.8,-7.28,1.81,29.65
319,16.63570213,000661.txt,895.18,181.05,1037.74,254.94,-2.02,7.6,1.62,15.79
320,23.27197838,000667.txt,671.45,176.97,739.27,230.53,-1.67,2.74,1.6,21.71
321,21.02594757,000668.txt,837.18,176.05,957.38,233.84,1.97,8,1.54,20.02
322,15.79516411,000674.txt,705.11,176.13,825.04,258.62,-1.87,3.11,1.62,15.25
323,17.78933716,000675.txt,734.23,160.8,762.31,236.4,1.07,3.42,1.61,18.74
324,19.73078156,000679.txt,512.69,171.35,596.43,240.26,1.66,-1.06,1.27,17.71
325,12.07374954,000680.txt,339.4,189.01,529.49,308.59,1.91,-2.6,1.8,11.53
326,6.413228989,000682.txt,0,180.84,335.53,374,2.12,-3.59,1.57,5.21
327,11.45424461,000685.txt,62.36,196.22,282.69,314.79,1.94,-6.93,1.94,11.88
328,30.23508072,000685.txt,311.61,186.46,366.3,227.54,1.69,-10.36,1.96,27.66
329,28.26501465,000688.txt,52.92,184.24,162.46,228.17,2.17,-19.73,2.05,28.5
330,14.72349167,000691.txt,160.61,187.14,402.68,268.61,-2.7,-6.48,1.8,14.42
331,11.52764702,000692.txt,723.9,185.2,916.9,303.63,-1.85,2.75,1.56,10.47
332,18.96506119,000692.txt,269.22,177.27,455.49,243.38,0.39,-6.19,1.69,18.17
333,10.7110157,000694.txt,233.61,172.09,444.72,316.21,1.85,-3.35,1.53,9.52
334,28.68389893,000696.txt,520.38,178.73,569.99,220.77,1.65,-2.52,1.76,28.52
335,42.32287598,000696.txt,645.57,177.07,677.37,205.35,-1.63,3.08,1.92,44.07
336,36.63415909,000698.txt,846.84,154.86,871.48,196.98,-3.11,6.39,0.62,18.61
337,60.35037994,000702.txt,691.03,157.21,760.5,188.72,-1.92,11.26,1.51,71.9
338,20.23303413,000705.txt,722.18,171.65,738.93,235.03,2.92,3.11,1.61,18.84
339,14.42841434,000707.txt,360.9,189.01,501.88,280.68,1.82,-3.46,1.88,14.64
340,16.59561729,000708.txt,726.86,178.02,834.57,253.91,-1.78,3.67,1.64,16.25
341,19.80905342,000712.txt,237.51,193.43,343.42,256.34,1.84,-8.66,2.08,19.78
342,10.40039253,000714.txt,895.05,148.9,1037.69,292.52,-1.6,5.9,1.67,12.36
343,28.86115646,000714.txt,949.99,119.17,1014.86,202.35,1.52,17.89,1.3,35.04
344,5.598608017,000719.txt,0,183.24,130.96,372.41,-2.4,-6.67,1.63,6.52
345,36.01563263,000719.txt,444.19,174.8,546.31,206.65,0.2,-5.25,1.5,33.15
346,3.613275528,000720.txt,1122.97,213.3,1241,374,-2.17,5.01,1.58,5.94
347,36.61195755,000722.txt,865.88,186.74,890.53,219.55,-1.88,8.34,1.44,22.56
348,29.4522438,000724.txt,0,176.36,75.05,220.31,2.27,-21.16,1.61,25.72
349,41.94459915,000725.txt,493.42,184.16,531.29,211.84,-1.44,-5.21,1.38,39.45
350,60.07971573,000725.txt,536.4,174.13,556.06,196.14,-1.52,-6.36,1.1,74.65
351,34.67874146,000728.txt,467.5,184.4,515.93,218.42,1.74,-5.23,1.92,32.08
352,55.8430481,000735.txt,627.81,173.78,668.41,195.21,-2.01,2.81,1.64,54.34
353,27.17406082,000736.txt,656.22,175.32,712.7,221.36,-1.69,2.71,1.72,27.3
354,32.27342987,000737.txt,724.12,175.19,810.64,211.99,-0.14,6.3,1.54,29.26
355,32.94939041,000738.txt,644.47,180.1,690.95,216.69,-1.73,2.67,2,34.42
356,29.72484207,000739.txt,65.98,180.93,184.19,223.2,2.19,-19.81,1.91,29.73
357,67.04577637,000753.txt,742.58,157.11,772.41,177.3,-1.89,13.68,0.4,67.14
358,18.6054554,000755.txt,597.81,188.71,678.2,255.73,-1.57,0.61,1.77,16.97
359,20.62696838,000755.txt,800.45,176.5,880.03,236.51,2.91,6.57,1.8,20.78
360,38.99936295,000756.txt,574.72,175.59,610.22,207.95,-1.57,-0.83,1.12,37.84
361,7.051734924,000757.txt,73.05,189.43,412.51,370.84,2.04,-3.79,1.72,8.29
362,34.42114258,000759.txt,394.25,179.03,474.15,213.62,-2.91,-8.46,1.91,34.76
363,20.06059647,000760.txt,337.68,182.96,507.37,238.86,-2.79,-5.22,1.78,20.21
364,3.922618866,000761.txt,1070.12,193.05,1175.03,374,-1.54,3.83,1.46,5.47
365,15.40205288,000762.txt,335.19,182.94,473.83,268.98,1.84,-3.99,1.68,14.55
366,42.27867126,000764.txt,602.51,172.58,636.62,202.9,-1.64,0.72,1.1,36.83
367,11.93814945,000764.txt,437.93,156.84,473.47,266.13,0.99,-2.76,1.48,12.91
368,6.178497314,000766.txt,821.23,70.16,1241,374,-2.11,2.94,1.72,4.77
369,61.65446091,000766.txt,661.28,174.22,682.9,193.97,-1.6,4.79,1.6,56.2
370,34.68187714,000768.txt,582.79,177.74,622.2,213.68,-1.57,-0.28,1.26,34.27
371,14.75216866,000768.txt,128.49,186.73,315.33,272.12,-1.1,-7.56,1.5,14.46
372,39.77557373,000768.txt,314.17,184.11,377.16,214.79,-1.22,-12.33,1.3,33.99
373,25.8902607,000775.txt,638.84,149.97,724.35,220.31,1.8,3.16,1.83,30.57
374,20.40512466,000776.txt,652.85,185.5,750.87,244.43,1.82,2.65,1.8,20.23
375,43.37285995,000776.txt,789.26,179.99,822.6,207.39,1.61,10.82,1.85,39.85
376,15.97212887,000778.txt,690.65,164.01,830.62,257.99,-1.83,3.1,1.64,16.01
377,14.56764603,000778.txt,381.81,181.37,486.41,273.15,1.75,-3.58,1.86,15
378,26.60710716,000787.txt,470.4,184.93,533.67,229.58,1.73,-3.81,1.86,25.92
379,17.37914467,000787.txt,1035.62,189.18,1092.35,258.86,-2.17,11.29,2.06,18.05
380,27.31224442,000788.txt,749.97,166.25,763.3,214.19,-1.82,5.64,1.6,28.34
381,13.42116356,000791.txt,711.07,156.26,817.02,270.42,-1.55,3.15,1.72,14.9
382,40.03425598,000791.txt,783.52,125.85,839.08,199.23,1.5,10.8,1.32,39.32
383,21.02610016,000791.txt,0,200.25,89.11,256.68,-0.7,-16.6,2.21,19.86
384,20.60110474,000791.txt,0,201,113.44,260.36,2.4,-14.79,2.12,18.76
385,57.641819,000792.txt,486.52,172.44,511.89,197.67,1.67,-10.73,2.34,70.18
386,14.50448132,000793.txt,214.23,155.87,399.45,268.23,1.93,-5.73,1.48,14.62
387,31.19582558,000795.txt,501.49,182.06,556.38,219.63,1.77,-3.72,2.05,33.48
388,12.88483906,000798.txt,1039.03,133.3,1241,249.56,2.47,9.03,1.08,11.08
389,11.69608498,000800.txt,0,90.13,133.33,290.55,-1.12,-13.46,2.06,14.65
390,33.0320282,000800.txt,132.92,203.94,201.27,240.72,-1.35,-19.37,2.26,31.72
391,73.21536255,000800.txt,870.57,174.04,897.09,188.56,-1.34,27.67,0.31,71.99
392,20.85766602,000802.txt,420.74,183.74,510.25,243.19,1.83,-4.23,1.92,21.46
393,26.78274155,000802.txt,131.2,185.36,276.88,230,0.45,-14.73,1.99,26.3
394,37.34051895,000803.txt,227.65,190.08,296.51,223.47,2.03,-17.38,2.43,36.14
395,26.60614395,000804.txt,660.95,162.44,710.15,216.9,-2.45,2.41,1.4,23.49
396,20.1242733,000805.txt,578,172.9,650.42,238.87,-1.56,0.15,1.3,19.52
397,22.89081573,000805.txt,419.22,177.81,500.37,234.36,-1.37,-4.44,1.35,21.87
398,37.51226807,000805.txt,477.13,180.72,522.75,212.41,-1.42,-4.98,1.18,33.37
399,23.33485794,000808.txt,857.74,170.14,882.07,225.28,1.21,8.54,1.69,23.63
400,31.65520859,000808.txt,585.86,182.94,627.43,221.2,-1.54,-0.13,1.97,30.96
401,48.21356583,000809.txt,624.13,168.4,652.53,197.92,-1.59,1.8,1.58,47.31
402,17.38908958,000810.txt,668.22,193.07,764.47,262.68,-1.74,2.43,1.95,17.76
403,24.90173531,000814.txt,675.2,174.95,778.76,224.27,-0.97,4.14,1.68,25.37
404,23.11483765,000815.txt,578.04,175.81,635.29,231.28,-1.59,-0.19,1.72,22.78
405,6.393611908,000817.txt,0,188.31,337.38,374,2.15,-3.98,1.78,5.89
406,22.75358391,000819.txt,397.82,182.62,484.58,236.7,-1.35,-4.86,1.37,21.34
407,15.15276146,000823.txt,718.69,162.89,842.01,261.12,1.36,3.37,1.62,15.2
408,35.77679443,000823.txt,527.58,182.73,567.14,215.45,1.67,-3.16,2.07,36.66
409,10.12690544,000827.txt,323.7,150.93,401.14,308.35,0.29,-2.92,1.48,8.54
410,25.56011772,000831.txt,393.12,173.35,502.36,224.4,-2.91,-6.29,1.94,28.07
411,17.83963966,000837.txt,225.86,177.9,358.12,251.79,-1.17,-7.88,1.49,18.26
412,9.020025253,000841.txt,675.61,155.54,730.27,309.28,3,1.18,1.47,8.47
413,53.19192123,000843.txt,697.03,169.1,764.3,190.14,2.98,8.81,1.24,53.04
414,13.69735909,000845.txt,34.88,186.35,269.23,278.14,-2.6,-8.61,1.87,13.68
415,49.53262329,000846.txt,365.97,179.39,427.65,203.44,0.59,-13.6,1.92,45.99
416,16.91859055,000848.txt,0,168.21,274.15,255.34,3,-9.39,1.42,14.4
417,6.981313705,000849.txt,788.53,189.93,1137.59,374,1.22,2.91,1.68,6.97
418,45.21007156,000850.txt,497.58,179.31,534,205.68,-1.46,-5.32,1.11,41.79
419,18.40681839,000852.txt,406.46,187.77,497.51,254.53,1.75,-3.75,1.78,17.48
420,64.04754639,000854.txt,412.68,178.85,448.08,197.34,1.84,-15.85,2.1,63.82
421,32.14626694,000855.txt,350.18,179.46,364.85,218.95,1.98,-10.49,1.88,29.74
422,5.463281631,000856.txt,0,230.13,293.55,374,2.4,-2.56,1.74,2.14
423,6.113512039,000863.txt,853.02,174.67,1241,374,-2,2.6,1.6,4.41
424,40.22414017,000865.txt,535.61,197,573.54,227.99,1.65,-2.88,2.74,37.75
425,48.71424866,000868.txt,628.49,172.58,697.71,196.45,2.65,3.29,1.42,44.93
426,19.94778061,000870.txt,601.64,181.69,678.8,244.68,-1.6,0.62,1.59,17.59
427,29.74144554,000870.txt,657.35,164.09,704.88,213.01,-1.64,3.23,1.77,33.8
428,4.62862587,000874.txt,0,0,267.8,369,-1.26,-3.16,1.66,3.69
429,32.80002975,000876.txt,492.7,180.75,544.58,216.86,-1.48,-3.47,1.13,28.35
430,47.26898956,000879.txt,369.4,185.46,420.32,210.43,1.86,-13.99,2.35,47.1
431,69.6318512,000879.txt,474.48,180.08,498.28,196.68,1.73,-14.23,2.69,83.27
432,30.8513813,000885.txt,646.98,177.32,692.12,216.89,-1.65,2.55,1.86,32
433,58.8915329,000886.txt,722.7,178.02,731.84,199.06,-1.81,9.3,2.06,57.31
434,5.752378464,000889.txt,153.66,154.37,263.32,369,2.12,-3.62,1.56,6.25
435,13.27166748,000890.txt,730.12,186.87,877.86,284.24,-1.85,3.08,1.64,12.22
436,3.362537384,000890.txt,1136.85,205.26,1241,374,-2.64,3.69,1.66,1.96
437,64.07079315,000894.txt,543.38,153.18,603.72,193.95,-2.03,-2.67,1.44,50.91
438,24.56118011,000902.txt,909.02,125.12,1241,202.9,2.79,19.33,1.22,30.81
439,66.25470734,000902.txt,714.78,174.66,734.05,192.11,-1.59,10.08,1.67,63.77
440,14.23266792,000903.txt,806.19,151.15,1105.63,252.64,2.66,6.79,1.48,14.58
441,6.431568146,000903.txt,0,188.97,323.66,374,2,-4.39,1.83,7.15
442,30.67874336,000903.txt,532.78,121.53,691.68,224.42,-1.21,0.56,1.81,30.22
443,46.47772598,000904.txt,584.74,185.31,617.02,211.39,-1.59,-0.54,1.93,37.71
444,14.34771633,000906.txt,1084.24,192.34,1152.49,270.5,-2.22,11.37,2.1,16.24
445,12.66695118,000910.txt,787.95,181.5,908.83,283.67,3.01,3.69,1.7,11.39
446,41.82060623,000910.txt,612.92,179.91,677,206.66,0,2.28,2.18,47.49
447,37.48178482,000912.txt,958.79,166.69,1002.26,200.8,-1.6,17.21,1.24,33.69
448,25.73039055,000919.txt,578.73,176.32,627.5,224.9,-1.56,-0.26,1.77,26.59
449,53.77145767,000924.txt,827.4,181.85,883.68,202.99,2.65,20.41,2.46,60.06
450,59.43862152,000924.txt,291.14,177.55,330.2,196.98,1.97,-23.54,1.85,56.83
451,26.71867943,000927.txt,671.67,170.2,794.29,218.51,-0.16,4.59,1.67,27.51
452,5.419101715,000928.txt,1031.88,142.62,1140.21,369,0.54,3.48,1.64,4.84
453,14.58177662,000928.txt,636.74,133.1,674.74,245.96,1.31,0.77,1.09,12.35
454,24.45375252,000929.txt,611.39,174.25,665.48,226.45,-1.54,0.96,1.68,24.03
455,20.78787804,000936.txt,383.08,180.87,503.98,239.54,-2.12,-4.66,1.68,19.75
456,11.31707382,000936.txt,0,186.11,148.97,302.58,2.22,-8.25,1.6,10.03
457,48.53816986,000938.txt,582.06,173.05,609.11,199.78,-1.57,-0.96,1.69,46.8
458,32.67299652,000942.txt,445.38,176.87,496.6,215.57,1.75,-5.6,1.64,29.21
459,24.9733696,000944.txt,375.08,179.26,511.05,226.03,0.31,-5.75,1.77,24.95
460,23.18044472,000945.txt,479.73,186.94,547.47,238.96,1.71,-2.95,1.9,22.34
461,9.063976288,000947.txt,1137.96,143.64,1200.13,294.96,-0.86,7.37,1.39,9.08
462,10.1478157,000954.txt,762.07,159.9,989.43,312.81,-1.91,3.19,1.53,9.49
463,17.18899536,000956.txt,570.35,172.44,655.92,250.37,-1.56,0.1,1.33,16.82
464,38.78714371,000959.txt,534.98,181.67,571.59,211.6,1.65,-2.91,1.91,37.2
465,51.26386642,000959.txt,413.51,182.9,471.86,204.74,0.16,-12.17,2.27,52.56
466,22.56547546,000959.txt,749.13,161.93,770.12,220.69,-1.77,4.67,1.48,22.72
467,5.255418777,000961.txt,0,194.48,114.82,373,2.44,-5,1.78,6.38
468,6.019262314,000965.txt,0,204.71,282.99,374,2.12,-5.56,1.91,8.56
469,5.190952301,000965.txt,942.57,191.12,1195.95,374,2.67,3.78,1.72,6.09
470,8.211795807,000966.txt,799.68,138.76,883.35,330.77,1.22,2.32,1.42,7.19
471,7.900436401,000966.txt,503.26,143.48,568.93,324.2,1.32,-0.74,1.43,7.58
472,14.85760975,000970.txt,186.15,196.36,351.5,280.93,1.98,-6.9,1.97,14.96
473,4.932535172,000971.txt,994.65,213.64,1120.6,373,1.45,3.12,1.5,5.05
474,14.25210285,000976.txt,400.47,183.04,525.97,278.57,1.71,-2.61,1.67,13.57
475,23.32977676,000977.txt,453.38,182.82,528.33,235.57,1.79,-3.8,1.88,23.29
476,34.12295151,000977.txt,645.72,178.52,689.2,214.05,-1.48,2.74,1.86,34.17
477,16.19878387,000980.txt,130.24,200.8,273.65,280.48,1.9,-9.13,2.17,16.41
478,14.31713581,000983.txt,26.26,168.08,342.31,270.94,-2.62,-7.13,1.55,12.29
479,49.28801346,000985.txt,474.06,178.37,508.11,203.76,-1.42,-9.08,1.36,56.27
480,12.85356426,000986.txt,294.57,187.18,444.57,294.83,1.87,-4.45,2.03,13.78
481,23.18206215,000986.txt,648.22,148.56,722.18,224.52,-1.67,2.98,1.97,30.23
482,41.89287186,000991.txt,518.65,179.79,559.57,207.68,1.7,-3.72,1.76,38.15
483,37.65125656,000992.txt,471.58,176.36,514.64,209.91,1.72,-5.54,1.68,34.36
484,38.55753708,000994.txt,635.14,136.04,694.16,207.38,-1.54,3.29,1.76,41.3
485,58.87646866,000994.txt,343.58,179.95,382.96,199.47,1.95,-18.74,1.97,54.88
486,66.00658417,000994.txt,395.53,178.45,425.07,196.36,1.94,-18.16,2.09,65.67
487,23.34547806,000996.txt,668.28,178.83,735.87,231.07,-1.72,2.7,1.66,22.01
488,31.09792709,001002.txt,607.09,174.99,647.58,215.65,-1.56,0.68,1.68,29.48
489,22.78275871,001003.txt,362.85,181.79,516.48,230.7,-3.01,-5.13,1.67,22.04
490,13.2458744,001003.txt,823.68,170.37,1060.18,271.26,-0.4,5.36,1.53,12.03
491,34.62599182,001004.txt,516.78,178.84,563.61,213.46,1.69,-3.24,1.8,33.88
492,8.381221771,001007.txt,0,174.69,166.19,339.8,-2.4,-6.92,1.62,7.72
493,19.70375633,001007.txt,274.75,173.98,464.49,239.81,0.33,-6.02,1.6,18.27
494,10.21665001,001008.txt,936.69,150.32,1000.3,287.39,-1.97,4.4,1.25,8.93
495,10.88267136,001011.txt,0,185.89,218.58,306.02,-2.61,-7.75,1.74,10.24
496,20.26285744,001011.txt,175.47,179.61,361.52,239.82,-2.82,-8.74,1.63,18.64
497,28.56686211,001012.txt,481.55,179.45,536.88,221.67,1.67,-3.65,1.67,26.36
498,19.4656353,001013.txt,577.73,172.48,652.76,240.82,-1.56,0.17,1.3,18.91
499,27.54540253,001013.txt,212.87,184.53,316.66,229.34,-1.14,-12.57,1.47,26.62
500,36.01045227,001013.txt,295.4,183.27,360.75,217.64,-1.21,-12.92,1.4,33.36
501,53.60057068,001014.txt,596.2,181.72,618.89,204.5,-1.58,-0.26,2.66,62.57
502,21.24109459,001015.txt,365.27,180.92,457.86,240.16,1.85,-5.72,1.81,21.06
503,6.02413559,001020.txt,3.77,189.5,446.2,373,-1.17,-2.61,1.57,6.08
504,26.12492561,001020.txt,580.76,170.42,636.21,221,-1.56,0.23,1.19,24.07
505,35.4417038,001020.txt,534.79,169.21,578.81,207.77,-1.49,-1.89,1.06,31.24
506,23.36885071,001021.txt,724.44,164.85,745.77,222.52,1.24,3.64,1.46,21.63
507,46.86172867,001022.txt,324.74,174.82,375.84,203.61,1.83,-15.33,1.3,42.82
508,8.193136215,001029.txt,782.39,142.35,855.51,326.26,2.24,2.27,1.47,7.66
509,29.64328766,001032.txt,760.2,176.26,833.85,216.83,-1.86,7.17,1.6,28.19
510,6.275020599,001035.txt,828.78,178.35,1208.26,374,-2.01,3.56,1.67,7.23
511,20.24211693,001035.txt,714.94,183.7,803.06,240.78,-1.74,3.94,1.69,19.9
512,8.555675507,001037.txt,894.95,155.52,976.95,322.19,-0.55,3.59,1.42,7.46
513,30.89491463,001038.txt,1097.78,147.84,1239.23,188.31,-0.69,22.07,0.58,28.63
514,52.2496109,001038.txt,592.56,179.24,621.72,202.58,-1.48,-0.19,2.04,51.21
515,21.87669182,001042.txt,443.04,183.24,538.53,238.91,1.85,-3.49,1.81,21.71
516,5.422166824,001043.txt,0,214.34,212.2,374,2.25,-6.1,1.9,7.53
517,5.57343483,001044.txt,879.01,189.08,1241,374,-2.28,2.86,1.54,3.17
518,39.64377213,001044.txt,715.28,167.96,773.01,201.15,-1.81,6.47,1.32,35.43
519,10.70514679,001046.txt,479.33,160.15,568.94,297.6,-2.27,-1.11,1.52,10.02
520,9.214702606,001046.txt,361.24,176.52,422.57,316.46,-2.07,-2.47,1.57,8.93
521,30.18923378,001046.txt,554.58,167.77,571.58,214.67,-1.64,-1.51,1.28,28.33
522,17.09147072,001049.txt,296.18,158.02,325.51,240.86,1.14,-6.69,1.34,16.37
523,32.57022095,001050.txt,225.33,160.88,243.67,210,-2.92,-14.34,1.41,27.82
524,62.26297379,001050.txt,506.07,155.15,578.91,195.18,0.93,-3.9,1.23,40.85
525,64.94529724,001050.txt,793.19,163.79,838.81,181.16,0.48,17.46,0.69,61.26
526,33.04130173,001051.txt,536.66,199.09,576.82,236.7,1.62,-2.43,2.78,33.33
527,30.785326,001052.txt,402.11,178.71,502.87,217.41,-2.35,-6.37,1.71,28.89
528,34.27248383,001052.txt,430.44,181.84,515.37,214.78,-2.31,-6.12,1.78,31.87
529,23.03195953,001052.txt,644.23,149.08,726.46,225.66,-1.73,2.51,1.7,25.76
530,44.53839493,001058.txt,477.96,184.62,514.99,211,-1.45,-6.34,2.05,40.4
531,47.3779335,001064.txt,746.23,174.82,800.49,199.56,-2.27,10.17,1.63,45.23
532,18.79538345,001065.txt,681.97,169.16,770.57,243.71,-1.76,2.69,1.57,17.56
533,35.80164719,001065.txt,650.97,174.73,694.79,208.86,-1.68,2.64,1.49,31.26
534,24.86623383,001068.txt,813.29,159.26,828.55,213.07,2.16,7.01,1.01,23.53
535,45.3515358,001069.txt,653.05,164.16,689.42,200.11,-0.15,3.49,1.01,37.37
536,5.96570015,001070.txt,198.84,165.49,274.84,368.59,-1.23,-3.55,1.64,6.86
537,26.0544796,001070.txt,470.9,164.72,535.47,221.69,1.69,-3.89,1.49,29.19
538,22.18446922,001071.txt,665.28,180.07,736.29,234.96,-1.69,2.71,1.78,22.63
539,25.04399681,001071.txt,407.68,184.08,474.83,232.09,-1.34,-6.26,2.07,26.98
540,37.98842621,001071.txt,467.51,183.64,511.36,214.7,1.73,-6.37,2.12,38.3
541,47.70744324,001076.txt,521.84,186.26,553.62,210.47,-1.49,-4.4,2.22,44.1
542,12.98348141,001077.txt,706.78,171.87,842.26,279.77,-1.81,2.69,1.64,12.66
543,71.51159668,001077.txt,574.95,172.72,581.93,190.9,1.59,-2.82,1.59,64.24
544,39.6009407,001078.txt,441.73,165.6,544.98,207.05,0.12,-5.86,1.67,36.52
545,23.99279594,001080.txt,606.52,176.43,662.3,228.76,-1.52,0.83,1.74,23.96
546,25.37887192,001082.txt,692.68,173.2,803.58,222.32,-0.96,4.48,1.48,23.29
547,29.50781822,001082.txt,691.94,167.25,786.56,213.3,-0.95,4.86,1.43,27.09
548,7.205770493,001083.txt,775.56,173.98,1112.76,370,-1.94,3,1.55,7.52
549,8.621471405,001083.txt,0,203.97,288.52,343.88,2.13,-6.08,1.86,9.76
550,52.46546173,001084.txt,603.83,168.41,652.99,194.39,-0.53,1.12,1.31,45.07
551,28.91021919,001089.txt,470.96,183.54,524.95,224.92,-1.73,-4.58,1.97,28.9
552,32.71578979,001089.txt,317.77,159.07,372.92,216.56,1.66,-12.97,2.01,35.59
553,50.01490402,001099.txt,551.49,177.17,581.23,201.67,-1.48,-2.94,1.89,48.91
554,8.650840759,001101.txt,685.27,167.68,753.93,330.93,-2.44,1.2,1.57,8.16
555,29.96494675,001102.txt,431.05,192.49,489.41,230,1.79,-6.14,2.21,29.78
556,34.03574371,001102.txt,472.92,183.36,516.43,218.53,1.73,-6.1,2.31,38.38
557,35.97485352,001103.txt,621.63,184.15,674.36,216.92,1.85,1.87,2.05,35.17
558,24.00394058,001104.txt,295.06,181.93,391.62,233.23,-1.24,-8.49,1.41,23.35
559,-0.09558104,001106.txt,953.65,0,957.14,373,-2.84,2.71,1.66,0.57
560,15.87464619,001108.txt,154.15,172.07,397.83,257.96,0.49,-6.5,1.58,14.17
561,19.23347664,001108.txt,282.96,164.62,450.65,241.04,-2.82,-6.36,1.71,19.01
562,12.68909073,001120.txt,314.28,168.24,476.75,289.5,1.83,-3.5,1.69,12.37
563,18.76528931,001120.txt,415.64,167.28,502.97,246.06,1.73,-3.53,1.58,17.16
564,30.04769516,001123.txt,516.92,173.81,537.92,218.47,1.7,-3.57,1.9,31.03
565,46.11403275,001123.txt,544.69,174.72,559.11,203.37,1.7,-3.71,1.91,45.9
566,7.311519623,001125.txt,0,188.69,137.68,349.48,-2.4,-6.79,1.58,7.09
567,16.96360397,001127.txt,697.14,185.86,801.22,256.57,1.4,3.02,1.7,16.63
568,36.96266556,001128.txt,911,177.09,996.49,209.04,-2.71,16.76,1.71,35.34
569,5.943763733,001136.txt,0,206.81,233.6,374,2.21,-5.73,1.91,7.61
570,65.75456238,001138.txt,546.75,153.17,574.99,192.18,-1.54,-4.99,0.65,78.71
571,18.83002663,001139.txt,323.16,194.37,423.96,256.75,1.87,-6.19,2.03,19.13
572,5.648475647,001142.txt,894.05,181.63,1241,374,-2.22,2.75,1.63,3.25
573,28.78898239,001142.txt,810.61,168.04,896.81,213.75,2.19,8.77,1.4,26.01
574,52.25629807,001143.txt,587.22,168.91,614.01,195.39,-1.58,-0.66,1.43,47.23
575,55.93315506,001144.txt,664.6,202.93,687.52,228.07,-1.53,4.6,3.76,50.24
576,22.57857132,001149.txt,717.98,159.15,751.36,221.08,-1.71,3.95,1.49,23.19
577,70.38744354,001150.txt,667.82,149.29,742.16,187.1,3.04,9.28,1.35,70.97
578,45.72320938,001154.txt,621.61,150.63,669.48,202.39,-1.57,2.27,1.69,46.33
579,28.67090797,001155.txt,649.12,183.94,703.84,225.62,-1.67,2.39,1.85,27.23
580,37.81136322,001164.txt,531.19,171.18,572.4,206.07,-1.47,-2.32,1.1,34.33
581,55.84435654,001165.txt,296.42,176.77,336.87,198.72,-1.19,-21.22,1.82,52.26
582,36.23348618,001167.txt,286.97,181.64,356.33,215.7,1.97,-14.29,2.03,35.91
583,16.53889465,001168.txt,83.11,197.85,153.87,271.47,2.14,-12.47,2.38,18.31
584,24.08678818,001172.txt,688.7,177.89,741.62,229.33,-1.55,3.64,1.84,25.06
585,6.275762558,001183.txt,792.74,190.25,1241,374,1.06,2.63,1.66,4.83
586,14.62227917,001183.txt,345.43,180.95,487.78,274.66,1.81,-3.47,1.64,13.49
587,33.75329971,001184.txt,1050.34,165.38,1189.06,200.83,2.79,22.27,1.2,31.76
588,5.757064819,001187.txt,0,213.09,248.9,374,2.33,-4.47,1.8,4.77
